21170.68
21143.01
21193.58
21074.59
21032.71
21101.03
21079.72
20708.62
20859.86
20594.99
20659.52
20715.58
20925.61
21171.41
21255.26
21326.42
20996.53
20957.81
20708.71
20854.92
20898.01
20791.93
20534.91
20420.26
20425.02
20605.08
20217.39
20229.05
20635.13
20890.82
20850.74
20399.42
20194.4
20281.91
20490.96
20666.15
20822.77
20894.94
20974.79
21239.36
21196.81
21164.52
21033.97
20929.01
20570.28
20683.52
20725.43
20767.88
20864.97
20893.89
20882.89
20415.51
20547.62
20607.54
20528.59
20272.91
20249.26
19983.61
19895.1
19915.95
19902.07
19517.15
19379.77
19727.27
19893.85
19856.24
19920.21
19900.96
20263.71
20646.64
19962.16
19804.03
19742.47
19732.76
19781.88
19997.45
19997.1
19270.06
18979.76
18567.55
18234.66
18886.13
18619.72
18401.04
17996.15
17968.08
18558.13
18519.44
18312.94
17905.91
18246.04
18307.52
18598.18
19367.59
19229.84
18946.98
18789.34
18664.88
18733.04
19182.26
19164.02
19317.19
19345.7
19328.54
19593.28
19748.19
19804.76
20090.68
20302.13
20159.12
20149.85
20128.41
19948.73
19851.23
20034.48
19958.47
19676.06
19294.12
19439.48
19324.77
19495.82
19410.84
19177.76
19463.82
19577.39
19395.81
18875.95
18552.12
18629.15
18540.89
18774.24
18719.29
19245.7
19223.28
19325.87
19177.93
18827.16
19041.13
19143
19441.07
19429.23
19519.49
19568.22
19545.78
19610.48
19760.3
20215.4
20147.64
20160.82
20030.77
19704.33
19674.33
20062.24
20111.61
20223.98
20286.12
20247.33
20212.96
19722.29
19691.67
20122.32
20082.62
19939.04
19990.18
19888.95
19673.64
19575.64
19735.77
19504.18
19387.5
19286.72
19406.85
19179.36
19169.83
19016.46
18731.16
18744.93
18357.8
18242.56
18542.2
18414.45
18226.48
18437.78
18450.23
18509.7
18801.64
19040.95
18864.75
18835.77
18704.53
18681.42
18735.6
18792.87
18884.19
19008.1
19293.2
19427.56
19570.44
19362.55
19564.92
19646.21
19683.23
19413.54
19252.61
19143.17
18877.96
18918.52
18861.54
19152.41
19015.14
19331.69
19317.01
19325.36
19642.75
19635.72
19501.08
